age,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
27,57,49,63,79,41,51,82,8,16,84,25,0,2,3,8,10,0,6,0,0,25,0,78,30,0,1,0,9,7,0,2,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0
29,66,61,64,66,56,52,68,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,76,68,76,76,70,58,73,7,9,93,24,1,0,5,10,6,1,3,0,0,19,0,63,22,2,1,1,6,7,1,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0
21,71,66,71,76,54,62,76,7,15,0,0,2,0,0,0,0,0,0,0,0,0,0,30,6,22,0,0,2,3,0,3,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0
22,72,52,68,68,63,57,71,14,13,23,11,23,0,2,0,2,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,73,76,73,72,61,67,68,16,14,35,16,9,0,1,4,1,1,0,0,0,29,0,65,19,5,0,0,9,1,0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0
24,65,60,63,65,55,56,66,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
27,73,61,63,74,33,49,75,15,12,27,10,24,0,0,3,2,0,1,0,0,13,0,31,16,0,1,0,3,6,0,1,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0
30,68,62,65,71,48,58,68,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,68,66,67,75,44,51,69,11,15,41,25,3,1,0,5,8,0,3,0,0,50,0,29,23,12,1,1,2,8,0,2,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0
24,62,55,68,20,68,60,13,12,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,54,54,58,80,20,25,81,9,12,25,16,15,1,0,3,9,0,1,0,0,30,0,77,30,5,1,0,9,10,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0
17,67,62,60,60,28,47,64,12,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,68,60,71,70,65,50,71,7,8,28,8,8,0,0,3,1,0,2,0,0,10,0,60,25,4,0,0,6,2,0,3,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0
23,62,60,56,62,59,50,53,12,8,-5,3,28,0,0,0,1,0,3,0,0,17,0,2,3,10,0,0,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
19,63,53,68,59,68,59,65,7,15,-4,1,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,56,54,58,60,32,38,69,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,69,55,68,60,43,49,64,14,8,9,3,14,0,0,1,0,0,1,0,0,3,0,28,14,7,0,1,2,2,0,4,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0
26,76,66,75,72,68,68,70,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,7,0,0,4,2,0,5,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0
21,49,40,35,51,48,39,60,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,61,59,59,77,23,51,66,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,71,73,68,57,66,63,59,8,9,39,26,11,0,0,2,5,0,7,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,69,69,64,78,42,35,78,9,6,86,35,0,1,0,10,5,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,76,66,80,74,74,63,73,11,7,96,24,11,2,2,7,3,0,8,0,0,28,0,78,30,2,3,4,5,9,0,6,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0
27,68,64,73,69,66,66,73,12,16,22,16,5,0,0,3,4,0,3,0,0,31,0,31,12,9,0,1,3,0,0,4,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
19,67,62,52,65,31,45,54,7,8,-3,1,7,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,55,54,58,68,42,49,70,7,7,42,24,7,0,1,4,4,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,62,59,61,56,50,40,59,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,73,65,73,72,54,54,75,14,12,68,25,4,2,1,7,4,0,0,0,0,37,0,23,2,27,0,0,2,2,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0
20,67,61,65,64,50,52,67,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,10,0,2,1,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0
19,60,46,56,65,27,41,69,6,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,55,51,50,54,50,39,66,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,69,64,68,70,67,62,74,15,12,2,1,1,0,0,0,0,0,1,0,0,1,0,30,13,8,2,0,0,3,1,2,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0
32,68,68,59,68,55,55,70,15,13,6,7,8,0,0,1,2,0,1,0,0,18,0,30,14,2,1,0,3,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1
21,45,38,52,59,30,37,59,10,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,70,58,72,75,57,47,74,11,14,27,11,5,0,0,3,3,0,2,0,0,14,0,43,18,20,0,2,4,4,0,3,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0
27,56,57,56,74,42,51,64,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,73,71,74,78,53,63,76,6,7,31,10,1,0,2,3,2,0,1,0,0,13,0,22,6,6,0,2,1,2,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
23,64,58,60,76,30,48,76,10,11,26,15,21,0,1,2,7,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,65,69,64,69,51,53,69,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,64,58,54,68,25,34,70,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,66,64,51,74,35,41,70,11,7,66,32,0,3,0,5,3,2,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,65,51,55,66,50,43,73,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,71,24,11,3,0,8,6,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0
34,66,70,63,76,33,34,75,10,14,25,13,15,0,0,3,6,0,0,0,0,20,0,46,20,10,2,0,4,10,0,1,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0
29,72,65,64,73,48,59,75,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,1,0,8,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1
25,66,55,62,67,37,43,67,15,9,0,0,1,0,0,0,0,0,0,0,0,2,0,15,8,18,0,0,1,2,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0
22,64,65,69,72,52,43,74,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,33,0,0,0,7,5,0,1,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0
25,46,49,50,66,47,39,64,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
30,73,69,74,71,71,71,72,16,7,107,34,0,4,3,10,1,0,0,0,0,53,0,96,37,0,3,5,7,2,0,1,0,0,64,0,0,1,0,0,0,0,0,0,0,0,0
24,68,55,55,63,35,37,74,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,70,65,68,72,49,54,68,9,8,43,15,2,0,1,5,3,0,4,0,0,17,0,50,21,6,1,0,3,2,0,2,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0
30,66,61,65,77,39,56,77,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,72,68,65,74,38,65,72,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,68,67,70,71,62,65,73,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,67,60,64,70,42,52,62,9,8,21,9,11,0,0,3,4,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,66,63,58,79,48,49,80,15,15,58,13,9,1,1,4,0,0,1,0,0,16,0,117,35,0,0,1,17,8,0,0,0,0,31,1,0,1,0,0,0,0,0,0,0,0,0
31,66,67,64,67,59,46,64,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,76,75,75,76,72,73,74,12,26,87,35,1,2,4,8,10,0,2,0,0,57,0,124,30,4,0,4,15,4,0,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0
24,68,59,67,70,56,51,67,15,14,48,30,3,0,1,4,5,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,60,57,64,74,58,36,73,11,16,27,7,15,2,0,1,1,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,74,72,77,67,74,58,65,5,9,26,4,34,0,0,3,0,0,1,0,0,3,0,13,4,34,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
32,54,41,54,62,32,39,73,8,16,27,12,16,0,0,3,4,0,0,0,0,22,0,11,2,25,0,0,0,2,0,2,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0
33,55,53,54,76,51,47,74,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,64,63,60,75,50,51,75,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,15,1,0,3,6,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
32,55,47,58,77,21,28,73,12,13,11,9,20,0,1,0,2,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,62,57,76,66,72,60,66,9,8,8,6,28,1,0,0,3,0,3,0,0,19,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
33,50,52,58,74,26,39,73,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,74,69,75,78,42,43,78,10,7,98,33,5,0,0,15,6,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,76,72,74,64,69,61,67,9,8,16,6,3,0,0,1,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,76,66,79,77,62,60,76,9,16,17,7,2,1,0,0,1,0,2,0,0,10,0,44,20,14,1,1,3,3,1,3,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0
21,54,49,55,58,44,42,56,12,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,69,65,67,71,59,63,66,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,34,29,50,58,35,33,59,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,71,61,59,68,27,43,76,6,13,25,13,7,0,1,2,3,0,2,0,0,24,0,85,34,2,1,0,10,3,0,1,0,0,48,1,0,1,0,0,0,0,0,0,0,0,0
27,65,60,67,74,56,51,75,8,5,89,37,0,4,0,6,10,0,2,0,0,50,0,111,38,0,4,0,10,3,0,1,0,0,48,1,0,1,0,0,0,0,0,0,0,0,0
30,77,76,78,75,65,73,78,15,8,36,17,9,0,1,2,8,0,7,0,0,27,0,74,23,2,0,4,7,4,0,3,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0
23,56,40,68,69,56,41,68,12,12,17,9,20,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,70,61,66,75,64,57,71,7,8,13,9,7,0,2,0,2,0,2,0,0,21,0,55,23,14,1,0,4,4,0,7,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0
30,50,58,55,80,35,38,84,5,3,39,12,17,1,0,3,0,0,0,0,0,18,0,30,14,24,1,0,2,3,0,1,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0
24,63,59,66,77,56,52,75,6,7,39,33,3,1,3,3,11,0,4,0,1,75,0,47,32,3,0,1,4,8,0,3,0,0,56,0,0,0,0,0,0,0,1,0,0,0,0
34,70,74,66,64,68,48,66,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,62,60,61,70,53,59,67,14,12,25,6,10,0,0,1,0,0,2,0,0,6,0,38,11,19,1,2,1,1,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0
32,59,55,65,79,42,56,76,9,10,16,25,3,0,2,1,4,0,5,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,66,54,59,55,36,49,66,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,54,44,59,67,27,56,67,8,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,74,69,75,71,77,66,73,11,9,105,33,0,0,2,12,6,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,81,80,80,82,68,76,80,9,10,83,20,15,1,2,8,2,0,2,0,0,18,0,118,35,2,1,2,12,2,0,3,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0
29,70,66,65,71,59,52,68,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,66,30,1,0,3,8,7,1,2,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0
33,58,51,67,72,51,60,57,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,50,55,55,71,33,45,72,14,11,42,21,15,0,2,2,8,0,2,0,0,46,0,73,32,2,2,2,5,2,0,0,0,0,46,2,0,1,0,0,0,0,0,0,0,0,0
29,69,51,68,78,39,40,78,8,11,69,36,0,0,1,9,4,1,1,0,0,62,0,74,28,0,2,0,8,4,1,2,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0
34,83,77,86,81,74,78,73,11,7,66,15,15,2,2,4,5,0,4,0,0,15,0,99,24,11,0,4,9,6,0,7,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0
23,60,56,61,63,41,45,67,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,58,60,62,73,40,60,74,8,10,28,11,10,1,0,3,3,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,78,79,69,82,57,62,76,10,12,5,6,10,0,0,0,2,0,2,0,0,11,0,36,11,8,1,1,4,3,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
32,70,69,70,73,51,55,73,10,7,46,21,4,1,0,5,2,1,2,0,0,38,0,92,36,1,2,0,8,2,1,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0
28,63,61,64,63,59,45,64,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,67,63,70,68,64,54,67,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
29,73,70,68,66,68,68,69,7,15,11,8,17,0,0,1,2,0,1,0,0,16,0,50,22,7,0,5,5,6,0,3,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0
28,82,77,81,74,74,80,59,9,13,59,29,3,3,4,3,4,0,17,0,0,62,2,90,31,5,2,5,5,3,0,15,0,0,55,0,0,0,0,0,0,0,0,0,1,0,0
36,56,61,51,81,27,41,81,3,3,20,6,10,0,0,3,2,0,0,0,0,5,0,26,10,11,0,0,3,4,0,2,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0
31,57,57,52,72,29,29,73,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,56,66,56,82,30,46,80,8,10,44,25,3,0,1,5,12,1,5,0,0,36,0,84,25,7,1,2,10,8,0,4,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0
22,65,59,65,84,28,50,84,10,5,68,11,20,2,0,8,4,0,1,0,0,6,0,58,11,26,0,0,6,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
28,66,61,71,74,62,55,76,10,15,98,32,6,3,3,7,5,0,2,0,0,40,0,60,18,17,2,0,5,4,0,1,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0
23,68,67,72,60,63,58,67,15,6,5,1,12,0,1,0,0,0,1,0,0,5,0,49,17,14,0,4,4,4,0,2,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0
26,76,66,76,81,68,73,82,11,13,72,18,0,2,2,7,8,0,3,0,0,12,0,83,24,10,1,3,8,7,0,3,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0
30,64,60,69,77,58,63,78,15,11,70,34,3,0,2,9,12,0,3,0,0,55,0,104,30,3,0,0,13,4,0,3,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0
33,74,75,73,80,41,62,80,8,13,101,33,1,0,3,10,5,0,0,0,0,32,0,64,23,8,1,0,7,6,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0
38,56,66,55,85,16,25,81,12,10,44,25,7,0,0,6,8,0,1,0,0,41,1,46,15,13,1,0,6,5,0,2,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0
22,51,47,51,64,22,32,68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,56,47,69,62,57,58,62,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,70,68,76,73,68,70,74,10,7,41,18,9,2,1,1,2,0,6,0,0,48,0,60,32,1,2,4,3,6,0,3,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0
30,73,75,58,74,31,49,78,10,8,95,30,0,1,3,11,5,1,1,0,0,34,0,59,28,4,0,0,7,8,0,3,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0
25,83,80,83,85,77,78,81,7,9,147,29,4,4,4,14,1,0,5,0,0,21,0,123,27,3,1,0,15,2,0,1,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0
20,62,54,66,65,48,46,59,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
22,73,62,72,76,39,50,71,15,6,4,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,61,57,59,57,44,46,57,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,77,62,69,74,45,39,78,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,17,2,1,5,2,0,4,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0
23,65,61,71,74,55,48,71,9,9,23,7,11,0,2,2,1,0,0,0,0,11,1,42,25,8,0,4,2,8,0,2,0,0,54,1,0,0,0,0,0,0,0,0,1,0,0
21,61,59,58,71,39,53,65,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
30,79,78,79,87,54,69,80,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,109,23,6,1,2,13,4,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
37,61,56,53,72,39,45,76,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,9,0,0,2,5,0,3,0,0,36,1,0,0,0,0,0,0,0,0,0,1,0
27,79,63,72,69,67,43,72,12,11,19,14,17,0,1,2,3,0,1,0,0,33,0,57,24,9,1,2,6,7,0,1,0,0,41,1,0,0,0,0,0,0,0,0,1,0,0
30,68,68,66,86,29,46,85,4,4,89,33,0,3,0,11,10,0,0,0,0,48,0,94,32,5,0,0,12,6,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0
22,65,58,65,67,34,42,69,9,12,8,4,25,0,0,1,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,65,59,61,74,42,36,75,6,7,0,0,23,0,0,0,0,0,0,0,0,0,0,30,10,23,0,0,4,2,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0
20,72,68,71,70,42,40,70,14,7,31,11,14,0,1,4,3,0,2,0,0,16,0,7,3,34,0,0,1,4,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
23,41,38,42,62,28,38,65,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,60,55,60,50,60,47,59,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,73,69,74,73,63,64,74,10,8,35,11,23,0,1,2,1,0,3,0,0,14,0,38,10,23,0,1,5,2,0,3,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
20,55,49,62,57,14,14,66,7,13,1,2,17,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,63,58,61,66,35,55,69,7,9,17,8,10,0,0,2,3,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,68,53,69,59,67,68,67,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,10,0,1,6,2,0,3,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0
18,56,51,56,62,32,49,58,11,9,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,74,64,80,76,42,61,71,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,68,66,67,82,21,56,78,14,7,96,29,2,2,1,11,6,0,2,0,0,31,0,61,22,4,0,0,8,2,0,3,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
20,63,61,67,60,45,55,59,7,12,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,47,44,51,69,29,21,68,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,75,73,74,74,67,70,75,10,6,15,3,9,0,1,0,1,0,2,0,0,6,0,41,20,7,0,1,4,4,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0
27,69,64,68,64,65,61,70,14,7,50,21,7,0,1,6,6,0,7,0,0,36,0,47,15,15,0,0,6,1,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0
28,62,66,67,75,59,54,71,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,59,35,57,67,28,33,62,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24,71,57,69,74,52,38,76,10,11,81,34,0,2,0,8,8,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
