age,Position,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
27,Midfielder,65,64,66,43,52,62,32,7,14,25,9,12,1,0,0,2,0,7,0,0,0,0,34,11,19,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,Forward,69,67,72,25,64,67,16,12,12,20,5,18,1,0,0,1,0,4,0,0,0,0,64,16,21,3,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,Midfielder,80,71,80,55,71,80,26,11,10,35,7,20,0,2,0,2,0,6,0,0,0,0,84,24,12,3,5,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,Defender,49,35,45,58,43,38,61,5,12,2,1,19,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,Midfielder,53,40,52,70,24,47,65,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,Goalkeeper,26,25,20,11,7,34,5,61,73,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,Defender,62,57,66,61,34,35,65,11,5,8,14,20,0,1,1,1,0,2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,Midfielder,66,64,66,55,62,60,57,10,8,6,3,13,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Midfielder,82,75,84,77,82,75,73,8,10,26,8,1,0,4,0,3,0,3,0,0,0,0,104,31,3,7,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,Midfielder,67,66,66,70,59,64,41,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,21,2,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,Defender,50,54,55,83,31,26,83,7,15,50,20,14,1,0,6,1,0,5,0,0,32,0,60,22,4,0,1,6,1,0,5,0,0,24,1,0,0,0,0,0,0,1,0,0,0,0
18,Goalkeeper,16,20,19,11,7,25,7,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,Goalkeeper,30,25,24,13,14,32,7,57,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Goalkeeper,27,38,26,19,11,24,16,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,Defender,61,59,64,65,55,45,63,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,30,0,1,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
39,Defender,58,66,52,74,30,25,74,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,Forward,67,45,74,25,84,60,16,4,4,86,16,21,8,0,0,1,0,14,0,0,0,0,51,7,20,4,3,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,Midfielder,70,68,70,70,70,69,60,8,8,27,4,32,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,Midfielder,65,53,75,20,65,60,15,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,Goalkeeper,36,26,23,13,6,35,10,63,69,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,Midfielder,72,70,77,14,70,72,20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Forward,60,46,66,32,66,48,25,5,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,Midfielder,75,62,79,58,74,65,52,6,10,82,22,8,6,2,0,4,0,5,0,0,0,0,35,5,11,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,Defender,35,22,43,53,23,28,52,6,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,Midfielder,75,67,80,41,71,68,24,14,9,1,0,8,0,0,0,0,0,0,0,0,0,0,62,14,18,4,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Goalkeeper,26,25,21,19,15,42,16,62,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,Defender,67,67,65,82,26,40,82,14,9,85,27,3,1,1,9,5,0,1,0,0,27,0,85,33,3,0,0,10,9,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0
24,Forward,62,39,74,19,78,48,22,8,6,59,15,17,3,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,Defender,59,48,58,72,55,50,71,13,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Midfielder,68,58,73,65,71,66,64,16,13,71,22,8,1,6,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,Goalkeeper,12,17,20,7,8,34,17,70,74,71,37,0,0,0,4,2,1,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,Midfielder,80,74,73,65,62,72,69,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,Defender,58,56,60,66,32,32,68,11,6,0,1,15,0,0,0,0,0,0,0,0,3,0,41,13,22,0,0,2,6,0,3,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0
23,Defender,49,30,42,59,30,33,64,7,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Forward,80,57,83,24,68,75,29,7,11,67,18,17,3,3,0,1,0,14,0,0,0,0,37,8,13,2,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,Midfielder,75,76,69,62,69,80,48,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,Defender,70,66,73,71,61,53,73,9,12,16,11,19,0,0,1,2,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,Goalkeeper,33,35,17,22,16,50,13,73,78,0,0,9,0,0,0,0,0,0,0,0,0,0,12,7,13,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
25,Defender,72,57,73,59,75,66,62,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,17,2,1,0,1,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0
20,Goalkeeper,29,22,22,22,20,21,14,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,Forward,69,61,71,62,67,66,68,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,Defender,64,67,59,67,55,38,62,14,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,Midfielder,78,73,82,51,74,72,52,9,9,75,16,17,2,7,0,1,0,11,0,0,0,0,36,9,14,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Goalkeeper,30,22,25,9,7,18,14,51,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,Defender,53,49,50,69,31,37,73,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Midfielder,62,54,69,17,60,56,19,13,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,Forward,73,65,75,37,70,76,34,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Defender,81,71,81,82,70,70,78,7,5,117,25,11,3,4,12,5,0,0,0,0,20,0,92,15,20,2,3,9,6,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
22,Midfielder,64,59,69,75,55,55,72,7,11,41,21,2,1,0,0,2,2,1,0,0,0,0,30,19,1,0,0,0,6,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,Forward,68,62,72,28,70,59,18,16,11,59,15,18,2,3,0,4,0,14,0,0,0,0,66,21,8,3,1,0,1,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Defender,74,75,65,69,32,53,67,6,8,29,13,8,0,1,3,1,0,1,0,0,25,0,14,7,11,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0
17,Forward,58,40,69,24,70,59,18,6,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,Midfielder,69,54,77,50,85,77,30,6,9,62,15,8,5,2,0,1,0,7,0,2,0,0,100,19,1,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,Midfielder,73,72,69,43,61,66,37,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,Goalkeeper,29,18,20,20,10,22,20,58,68,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,Goalkeeper,26,23,22,13,10,34,11,74,77,69,34,0,0,0,6,1,0,0,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,Goalkeeper,23,38,22,22,12,25,9,68,63,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,Midfielder,74,63,74,28,75,76,33,8,6,95,24,5,8,2,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,Midfielder,70,67,63,75,60,63,67,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,2,1,0,10,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Midfielder,67,68,72,72,54,53,65,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,8,0,2,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,Forward,61,50,65,28,73,55,24,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,Forward,79,59,84,40,87,74,23,6,6,200,28,3,28,3,0,3,0,7,0,2,0,0,175,34,0,21,3,0,5,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,Goalkeeper,26,21,16,23,14,12,14,74,81,12,6,1,0,0,1,0,0,0,0,0,9,0,45,17,20,0,0,6,1,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0
19,Forward,60,47,54,16,49,58,21,14,8,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,Forward,65,40,68,29,72,52,16,12,9,39,5,24,3,0,0,2,0,2,0,0,0,0,25,4,30,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Goalkeeper,22,23,28,17,12,16,14,61,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,Midfielder,64,62,65,63,55,50,67,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,Midfielder,75,72,77,43,69,76,22,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,24,1,4,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,Defender,75,63,63,72,53,48,76,8,13,52,19,10,2,1,4,10,0,0,0,0,30,1,33,15,0,1,0,5,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0
20,Midfielder,62,55,73,24,63,60,24,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Midfielder,71,64,66,72,62,68,74,6,8,47,26,2,0,0,0,5,0,4,0,0,0,0,34,15,20,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Midfielder,61,51,65,23,63,51,32,16,9,13,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Midfielder,62,58,62,21,58,62,32,13,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,Forward,81,73,87,42,86,83,30,10,13,219,36,2,24,11,0,6,0,8,0,1,0,0,137,28,2,13,5,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,Defender,62,52,63,73,25,26,74,12,10,70,27,3,4,0,7,1,0,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Midfielder,79,74,77,78,68,67,68,8,8,35,14,9,1,0,0,4,0,3,0,0,0,0,78,27,9,1,6,0,5,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Goalkeeper,34,35,24,21,16,51,11,71,77,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,Midfielder,76,70,74,80,46,61,75,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,72,34,0,2,0,0,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,Midfielder,74,70,73,70,62,73,63,13,12,47,20,7,1,0,0,5,0,9,0,0,0,0,43,18,10,1,1,0,7,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,Goalkeeper,30,34,22,26,13,24,15,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1
25,Defender,68,62,62,69,54,54,72,6,12,30,17,1,0,0,4,2,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,Defender,59,55,56,60,34,33,73,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,9,1,0,3,11,0,6,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0
26,Midfielder,80,76,78,86,78,79,76,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,89,32,4,3,4,0,5,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,Goalkeeper,36,38,25,18,13,49,11,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,Defender,65,64,72,75,51,54,77,8,14,60,29,7,0,2,4,8,0,3,0,0,43,0,76,29,9,0,1,9,8,0,9,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0
20,Forward,68,58,79,15,70,65,23,9,7,82,29,5,3,3,0,1,1,12,0,0,0,0,21,1,21,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Defender,70,55,71,72,60,56,72,15,12,63,12,13,0,5,6,0,0,2,0,0,12,0,36,9,9,3,2,2,3,0,2,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0
30,Midfielder,76,72,75,48,69,73,52,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,63,25,11,2,0,0,4,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,Midfielder,71,65,72,74,61,61,75,13,7,96,29,4,7,1,0,2,0,8,0,0,0,0,32,8,17,0,2,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,Midfielder,71,68,66,57,52,58,63,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,6,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,Goalkeeper,41,32,22,23,17,34,19,78,84,48,14,21,0,0,6,0,0,0,0,0,14,0,119,32,4,0,0,15,1,0,0,1,0,26,0,0,0,1,0,0,0,0,0,0,0,0
28,Midfielder,49,42,58,72,48,44,74,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,Forward,66,56,72,22,63,57,14,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,Defender,68,58,70,66,63,62,59,13,16,15,5,7,1,0,1,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Defender,63,40,65,62,50,40,61,7,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,Defender,63,65,65,66,56,56,74,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,3,3,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1
19,Forward,67,63,73,31,64,58,38,13,11,16,6,8,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,Midfielder,82,76,80,76,54,78,60,14,11,27,10,26,0,0,0,1,0,2,0,0,0,0,57,31,3,0,1,0,11,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,Forward,68,58,71,41,76,67,37,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,Midfielder,72,66,57,45,56,48,42,13,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Midfielder,75,74,75,29,63,68,29,13,6,54,23,11,1,1,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Midfielder,65,59,63,73,56,60,70,16,12,38,16,16,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,Midfielder,68,58,67,69,62,63,69,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,11,0,1,0,4,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Defender,73,65,73,76,57,57,73,8,9,50,17,8,0,2,4,5,0,4,0,0,27,0,9,7,2,0,0,2,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
20,Forward,68,50,74,20,68,50,23,14,11,48,3,31,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Midfielder,86,80,86,86,78,84,80,12,8,75,27,7,1,6,0,6,0,5,0,0,0,0,61,17,15,3,2,0,4,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,Goalkeeper,19,28,31,23,19,50,14,70,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,Forward,77,71,79,52,79,75,49,6,15,79,16,9,6,3,0,1,0,11,0,0,0,0,135,34,1,12,4,0,5,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,Midfielder,84,83,80,76,77,83,65,9,8,62,17,17,3,1,0,3,0,12,0,0,0,0,66,27,3,2,3,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,Forward,66,54,70,33,79,67,22,16,14,110,26,8,9,3,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,Midfielder,68,65,68,27,62,57,37,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Midfielder,71,54,64,50,77,70,46,14,11,63,19,15,3,1,0,3,0,9,0,1,0,0,64,7,10,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,Midfielder,70,68,74,73,69,70,77,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,13,0,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,Defender,74,72,68,78,59,66,69,12,15,22,12,11,0,0,2,4,0,4,0,0,29,0,36,11,22,0,0,5,5,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0
26,Forward,77,59,79,44,80,76,23,11,24,36,8,10,2,2,0,3,0,3,0,0,0,0,99,21,8,9,3,0,5,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Goalkeeper,30,24,18,13,9,27,9,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,Defender,68,66,66,71,59,49,75,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,8,0,0,1,1,0,1,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0
21,Forward,70,69,68,72,63,68,62,11,22,51,18,19,0,1,0,3,0,3,0,0,0,0,11,2,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Defender,52,49,43,51,37,31,53,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,Midfielder,71,66,71,75,68,66,49,14,14,55,23,15,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,Defender,65,65,65,92,28,62,90,2,4,77,16,15,0,0,9,2,0,3,0,0,12,0,135,31,4,1,0,18,2,0,2,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0
22,Midfielder,61,57,65,44,56,55,33,7,13,4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,Forward,68,42,78,31,85,61,15,7,7,209,34,1,26,7,0,5,0,1,0,3,0,0,134,31,7,12,4,0,4,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Midfielder,80,76,79,70,76,76,60,8,9,26,9,13,1,0,0,3,0,6,0,0,0,0,50,21,6,1,1,0,6,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,Defender,49,49,49,70,30,29,69,9,6,-1,12,12,0,0,0,8,0,6,0,0,32,0,3,2,6,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
30,Goalkeeper,31,27,23,15,10,46,12,83,84,80,37,0,0,0,7,1,0,0,2,0,58,1,105,38,0,0,0,10,2,1,0,2,0,40,1,0,0,0,0,0,0,1,0,0,0,0
23,Defender,75,68,75,73,73,63,68,13,10,140,31,4,8,5,11,12,0,8,0,0,37,0,36,10,19,2,0,2,2,0,5,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0
37,Forward,78,61,75,36,65,76,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,Defender,58,54,62,78,35,34,76,9,13,65,25,5,2,1,7,6,0,3,0,0,39,1,80,23,6,1,0,10,4,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0
20,Forward,45,33,67,10,72,40,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,Defender,32,30,20,20,12,32,20,63,64,22,9,24,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Goalkeeper,23,27,14,7,6,37,6,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,Defender,58,54,50,74,53,38,68,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,Defender,66,63,60,80,31,26,79,7,12,126,34,3,3,1,13,9,0,4,0,0,29,0,66,27,10,0,1,7,7,0,4,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0
27,Midfielder,62,52,62,20,56,46,27,8,9,35,7,25,2,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,Midfielder,67,61,65,56,48,63,58,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,Forward,70,48,74,18,75,63,15,3,3,109,31,7,5,7,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
